document_id,offsets,text,deabbreviated_text,db_ids,mention_id,joined_offsets,arboel_candidates,arboel_hit_index
9288106,"[[517, 540]]",mature T-cell leukaemia,mature T-cell leukaemia,['MESH:D015458'],9288106.13,"517,540","[[""MESH:D015461""], [""MESH:D016399""], [""MESH:D015458""], [""MESH:D015459""], [""MESH:D057891""], [""MESH:C536780""], [""MESH:D002471"", ""OMIM:614401""], [""MESH:D019337""], [""MESH:D009396"", ""OMIM:194070""], [""MESH:D005870""], [""MESH:D002472""], [""OMIM:612306""], [""MESH:D007960""], [""MESH:D007964""], [""MESH:D002295""], [""MESH:D008218""], [""MESH:D004899""], [""MESH:D009360""], [""MESH:C564237""], [""MESH:C531777""], [""MESH:C563336"", ""OMIM:601363""], [""MESH:D008228"", ""OMIM:605027""], [""MESH:D058527""], [""MESH:C531649""], [""MESH:C535982"", ""OMIM:604498""], [""MESH:C564052"", ""OMIM:313900""], [""MESH:C566666""], [""MESH:D007971""], [""OMIM:616452""], [""MESH:C000597569""], [""MESH:C538172""], [""MESH:D020522""], [""MESH:D016410""], [""MESH:D000085142""], [""MESH:D054098""], [""MESH:D015490""], [""MESH:D008223""], [""MESH:D013922"", ""OMIM:187950"", ""OMIM:601977"", ""OMIM:614521""], [""MESH:D007943""], [""MESH:D016411""], [""MESH:D007945""], [""MESH:C565429"", ""OMIM:247640""], [""MESH:D053529"", ""OMIM:193900"", ""OMIM:615785""], [""MESH:D017733""], [""MESH:D007926"", ""OMIM:300322""], [""MESH:D008224"", ""OMIM:613024""], [""MESH:C563691"", ""OMIM:609889""], [""MESH:D017728""], [""MESH:D015491""], [""MESH:C536783""], [""MESH:D007939""], [""MESH:D016400""], [""MESH:D002051"", ""OMIM:113970""], [""MESH:D016403""], [""MESH:D015448""], [""MESH:D054198"", ""OMIM:613065"", ""OMIM:613067"", ""OMIM:615545""], [""MESH:C566080""], [""MESH:D054066""], [""MESH:D054391""], [""MESH:D015452""], [""MESH:D016393""], [""MESH:D015451"", ""OMIM:109543"", ""OMIM:151400"", ""OMIM:609630"", ""OMIM:612557"", ""OMIM:612558"", ""OMIM:612559""], [""MESH:C536782""], [""MESH:D054218""]]",2
9288106,"[[549, 552]]",A-T,Ataxia-telangiectasia,['MESH:D001260'],9288106.14,"549,552","[[""MESH:D001260"", ""OMIM:208900""], [""MESH:C566865""], [""MESH:D057891""], [""MESH:D058670""], [""MESH:D006972""], [""MESH:D007039"", ""OMIM:278150"", ""OMIM:604379"", ""OMIM:613981"", ""OMIM:614237"", ""OMIM:614238"", ""OMIM:615059"", ""OMIM:615885"", ""OMIM:615896""], [""MESH:D007027""], [""MESH:D030342""], [""MESH:D013971""], [""MESH:C537160"", ""OMIM:605389""], [""MESH:D019150""], [""MESH:D057885""], [""MESH:D013724""], [""MESH:D013742""], [""MESH:D031901""], [""MESH:D007732""], [""MESH:D019337""], [""MESH:D009008""], [""MESH:C536961"", ""OMIM:176410""], [""MESH:D007029""], [""MESH:D013789""], [""OMIM:300337""], [""MESH:D054119""], [""MESH:D000072676"", ""OMIM:106280""], [""MESH:D014973""], [""MESH:D000794""], [""MESH:C000715748""], [""MESH:D014355""], [""MESH:C565627"", ""OMIM:222470"", ""OMIM:614602""], [""MESH:C537260""], [""MESH:D014256"", ""OMIM:613229""], [""MESH:D011546"", ""OMIM:145260"", ""OMIM:177735"", ""OMIM:264350"", ""OMIM:603233"", ""OMIM:612462""], [""MESH:D017085"", ""OMIM:604131"", ""OMIM:613978""], [""MESH:C566060"", ""OMIM:187900""], [""OMIM:145420""], [""MESH:C535764"", ""OMIM:614841""], [""MESH:C564771""], [""MESH:D014120""], [""MESH:C537136"", ""OMIM:258900""], [""MESH:D040181""], [""MESH:D056266"", ""OMIM:133200""], [""MESH:C538195""], [""MESH:C535982"", ""OMIM:604498""], [""MESH:D009224"", ""OMIM:255300"", ""OMIM:255700""], [""MESH:D004422""], [""MESH:C566767""], [""MESH:D007636""], [""MESH:D007971""], [""MESH:D013167"", ""OMIM:106300""], [""MESH:C536901""], [""MESH:C538172""], [""MESH:D011697"", ""OMIM:274150""], [""MESH:D014257""], [""MESH:D019871"", ""OMIM:305000""], [""MESH:D000474"", ""OMIM:203500""], [""MESH:D019294"", ""OMIM:213700""], [""MESH:C537181"", ""OMIM:118800""], [""MESH:D014406""], [""MESH:D053529"", ""OMIM:193900"", ""OMIM:615785""], [""MESH:D015458""], [""MESH:D016399""], [""MESH:C535738""], [""MESH:D015459""], [""MESH:D014125""]]",0
9288106,"[[606, 611]]",T-PLL,T-cell prolymphocytic leukaemia,['MESH:D015461'],9288106.15,"606,611","[[""MESH:D015461""], [""MESH:D016399""], [""MESH:D015458""], [""OMIM:202370""], [""MESH:C536780""], [""OMIM:614863""], [""OMIM:614871""], [""OMIM:617370""], [""MESH:D015459""], [""OMIM:614879""], [""MESH:C566626""], [""MESH:C563301""], [""OMIM:614859""], [""MESH:D009396"", ""OMIM:194070""], [""OMIM:614886""], [""OMIM:614882""], [""OMIM:614862""], [""OMIM:614870""], [""MESH:D020138""], [""MESH:D011528""], [""MESH:D019851"", ""OMIM:188050""], [""MESH:D007645"", ""OMIM:248300""], [""OMIM:143470""], [""MESH:D051642""], [""MESH:D010265""], [""MESH:D006457"", ""OMIM:300818"", ""OMIM:615399""], [""MESH:D007964""], [""MESH:C531777""], [""MESH:C566870"", ""OMIM:211900""], [""MESH:C536853"", ""OMIM:194071""], [""OMIM:191181""], [""MESH:D058968""], [""MESH:D046351"", ""OMIM:177000""], [""MESH:C565991"", ""OMIM:194090""], [""MESH:C563336"", ""OMIM:601363""], [""MESH:D011696""], [""MESH:D007863"", ""OMIM:136120"", ""OMIM:245900""], [""MESH:D013922"", ""OMIM:187950"", ""OMIM:601977"", ""OMIM:614521""], [""MESH:C536783""], [""MESH:C536162"", ""OMIM:148700""], [""MESH:D008228"", ""OMIM:605027""], [""MESH:D016553"", ""OMIM:188030""], [""OMIM:616452""], [""OMIM:612348""], [""MESH:D053706""], [""MESH:C536161"", ""OMIM:148600""], [""MESH:D011697"", ""OMIM:274150""], [""MESH:C536163"", ""OMIM:607654""], [""MESH:D058527""], [""MESH:D007971""], [""MESH:C537181"", ""OMIM:118800""], [""MESH:D007926"", ""OMIM:300322""], [""MESH:D015620""], [""MESH:C563691"", ""OMIM:609889""], [""MESH:C567737"", ""OMIM:613116""], [""MESH:D015463""], [""MESH:D015452""], [""MESH:D016411""], [""MESH:D054198"", ""OMIM:613065"", ""OMIM:613067"", ""OMIM:615545""], [""MESH:D054403""], [""MESH:C536328"", ""OMIM:600273""], [""MESH:D016400""], [""MESH:D018344"", ""OMIM:615518""], [""MESH:D054218""]]",0
9288106,"[[663, 666]]",A-T,Ataxia-telangiectasia,['MESH:D001260'],9288106.16,"663,666","[[""MESH:D001260"", ""OMIM:208900""], [""MESH:C566865""], [""MESH:D057891""], [""MESH:D058670""], [""MESH:D007039"", ""OMIM:278150"", ""OMIM:604379"", ""OMIM:613981"", ""OMIM:614237"", ""OMIM:614238"", ""OMIM:615059"", ""OMIM:615885"", ""OMIM:615896""], [""MESH:D006972""], [""MESH:D007027""], [""MESH:D030342""], [""MESH:D013971""], [""MESH:C537160"", ""OMIM:605389""], [""MESH:D031901""], [""MESH:D013742""], [""MESH:D009008""], [""MESH:C536961"", ""OMIM:176410""], [""OMIM:300337""], [""MESH:D019150""], [""MESH:D054119""], [""MESH:D007029""], [""MESH:D014973""], [""MESH:D013724""], [""MESH:D019337""], [""MESH:C000715748""], [""OMIM:145420""], [""MESH:C565627"", ""OMIM:222470"", ""OMIM:614602""], [""MESH:D014256"", ""OMIM:613229""], [""MESH:D014355""], [""MESH:D000072676"", ""OMIM:106280""], [""MESH:C537260""], [""MESH:D011546"", ""OMIM:145260"", ""OMIM:177735"", ""OMIM:264350"", ""OMIM:603233"", ""OMIM:612462""], [""MESH:D013921""], [""MESH:D013789""], [""MESH:D000794""], [""MESH:D017085"", ""OMIM:604131"", ""OMIM:613978""], [""MESH:C535764"", ""OMIM:614841""], [""MESH:D014120""], [""MESH:D053627""], [""MESH:C566060"", ""OMIM:187900""], [""MESH:C537136"", ""OMIM:258900""], [""MESH:D013167"", ""OMIM:106300""], [""MESH:D007636""], [""MESH:D014123""], [""MESH:D040181""], [""MESH:C564771""], [""MESH:D004422""], [""MESH:C535982"", ""OMIM:604498""], [""MESH:D056266"", ""OMIM:133200""], [""MESH:C536901""], [""MESH:D009224"", ""OMIM:255300"", ""OMIM:255700""], [""MESH:D011697"", ""OMIM:274150""], [""MESH:D014257""], [""MESH:D019871"", ""OMIM:305000""], [""MESH:D000474"", ""OMIM:203500""], [""MESH:D014406""], [""MESH:C537007""], [""MESH:C566767""], [""MESH:D019294"", ""OMIM:213700""], [""MESH:D053529"", ""OMIM:193900"", ""OMIM:615785""], [""MESH:D016399""], [""MESH:C536801"", ""OMIM:606232""], [""MESH:D015458""], [""MESH:C538172""], [""MESH:D015459""], [""MESH:C535738""], [""MESH:D014125""]]",0
9288106,"[[713, 722]]",leukaemia,leukaemia,['MESH:D007938'],9288106.17,"713,722","[[""MESH:D007938""], [""MESH:D007918"", ""OMIM:246300"", ""OMIM:607572"", ""OMIM:609888"", ""OMIM:610988"", ""OMIM:613223"", ""OMIM:613407""], [""MESH:D015461""], [""MESH:D009396"", ""OMIM:194070""], [""MESH:D001752""], [""MESH:D015451"", ""OMIM:109543"", ""OMIM:151400"", ""OMIM:609630"", ""OMIM:612557"", ""OMIM:612558"", ""OMIM:612559""], [""MESH:D018921""], [""MESH:C537079"", ""OMIM:209920""], [""MESH:D017254""], [""MESH:D029502""], [""MESH:D015467""], [""MESH:D001353""], [""MESH:D015458""], [""MESH:D015459""], [""MESH:D007964""], [""MESH:D008232"", ""OMIM:308240""], [""MESH:D009360""], [""MESH:D007960""], [""MESH:D054403""], [""MESH:D015275""], [""MESH:D008228"", ""OMIM:605027""], [""MESH:D008223""], [""MESH:D056735"", ""OMIM:601859"", ""OMIM:607271""], [""MESH:C562567"", ""OMIM:238320""], [""MESH:D016399""], [""MESH:D011289""], [""MESH:D015448""], [""MESH:D007984""], [""MESH:D000750""], [""MESH:D007971""], [""MESH:D006646""], [""MESH:D018827""], [""MESH:C565429"", ""OMIM:247640""], [""MESH:D016411""], [""MESH:D020522""], [""MESH:D007952""], [""MESH:D007940""], [""MESH:D007939""], [""MESH:D008230""], [""MESH:D000748""], [""MESH:D002051"", ""OMIM:113970""], [""MESH:D015456""], [""MESH:D007951""], [""MESH:D051359"", ""OMIM:267700""], [""MESH:D007948""], [""MESH:D000754""], [""MESH:D017733""], [""MESH:D054198"", ""OMIM:613065"", ""OMIM:613067"", ""OMIM:615545""], [""MESH:D007942""], [""MESH:D007946""], [""MESH:D015452""], [""MESH:D007945""], [""MESH:D017728""], [""MESH:D016393""], [""MESH:D016400""], [""MESH:C535673""], [""MESH:D016403""], [""MESH:D054066""], [""MESH:D054218""], [""MESH:D015440""], [""MESH:D007943""], [""MESH:D007947""], [""MESH:D004915""], [""MESH:D015477""]]",0
9288106,"[[1030, 1035]]",T-PLL,T-cell prolymphocytic leukaemia,['MESH:D015461'],9288106.18,"1030,1035","[[""MESH:D015461""], [""MESH:D015458""], [""MESH:D016399""], [""MESH:C536780""], [""MESH:D054403""], [""MESH:D009396"", ""OMIM:194070""], [""MESH:D020138""], [""MESH:D011528""], [""MESH:D007015""], [""OMIM:143470""], [""MESH:C566870"", ""OMIM:211900""], [""MESH:D007984""], [""MESH:D058527""], [""MESH:C531777""], [""MESH:D007645"", ""OMIM:248300""], [""OMIM:616100""], [""MESH:D019851"", ""OMIM:188050""], [""MESH:D008228"", ""OMIM:605027""], [""MESH:D046351"", ""OMIM:177000""], [""MESH:D007960""], [""MESH:D007918"", ""OMIM:246300"", ""OMIM:607572"", ""OMIM:609888"", ""OMIM:610988"", ""OMIM:613223"", ""OMIM:613407""], [""MESH:D034801""], [""MESH:C563336"", ""OMIM:601363""], [""MESH:D010265""], [""MESH:D018921""], [""MESH:D007964""], [""MESH:D000085142""], [""OMIM:191181""], [""MESH:D010954""], [""MESH:D011696""], [""MESH:D000069293""], [""MESH:D017731""], [""MESH:D016553"", ""OMIM:188030""], [""MESH:D054219""], [""MESH:D007971""], [""MESH:C563691"", ""OMIM:609889""], [""MESH:D008232"", ""OMIM:308240""], [""MESH:D011289""], [""MESH:D011697"", ""OMIM:274150""], [""MESH:D016411""], [""MESH:C564707"", ""OMIM:606445""], [""MESH:D013922"", ""OMIM:187950"", ""OMIM:601977"", ""OMIM:614521""], [""MESH:D015463""], [""MESH:C536783""], [""MESH:D051642""], [""MESH:D007952""], [""MESH:D008223""], [""MESH:D015452""], [""MESH:D017728""], [""MESH:D015459""], [""MESH:D054198"", ""OMIM:613065"", ""OMIM:613067"", ""OMIM:615545""], [""MESH:D008230""], [""MESH:D016400""], [""MESH:D015620""], [""MESH:D015448""], [""MESH:D002051"", ""OMIM:113970""], [""MESH:D015440""], [""MESH:C536782""], [""MESH:D054747""], [""MESH:D018344"", ""OMIM:615518""], [""MESH:D016393""], [""MESH:D054066""], [""MESH:D054218""], [""MESH:D015451"", ""OMIM:109543"", ""OMIM:151400"", ""OMIM:609630"", ""OMIM:612557"", ""OMIM:612558"", ""OMIM:612559""]]",0
9288106,"[[1070, 1073]]",A-T,Ataxia-telangiectasia,['MESH:D001260'],9288106.19,"1070,1073","[[""MESH:D001260"", ""OMIM:208900""], [""MESH:D057891""], [""MESH:D058670""], [""MESH:D030342""], [""MESH:D007039"", ""OMIM:278150"", ""OMIM:604379"", ""OMIM:613981"", ""OMIM:614237"", ""OMIM:614238"", ""OMIM:615059"", ""OMIM:615885"", ""OMIM:615896""], [""MESH:D006972""], [""MESH:D007027""], [""MESH:D013971""], [""MESH:C566865""], [""MESH:D013789""], [""MESH:D013742""], [""MESH:C536961"", ""OMIM:176410""], [""MESH:D009008""], [""MESH:C537160"", ""OMIM:605389""], [""MESH:D031901""], [""OMIM:300337""], [""MESH:D020132""], [""MESH:D057885""], [""MESH:D014973""], [""MESH:D019150""], [""MESH:D017085"", ""OMIM:604131"", ""OMIM:613978""], [""MESH:D054119""], [""MESH:C565627"", ""OMIM:222470"", ""OMIM:614602""], [""MESH:D014355""], [""MESH:D011546"", ""OMIM:145260"", ""OMIM:177735"", ""OMIM:264350"", ""OMIM:603233"", ""OMIM:612462""], [""MESH:D000072676"", ""OMIM:106280""], [""MESH:D014120""], [""MESH:C000715748""], [""MESH:D053627""], [""OMIM:145420""], [""MESH:C566060"", ""OMIM:187900""], [""MESH:C562719"", ""OMIM:300622""], [""MESH:D014256"", ""OMIM:613229""], [""MESH:D000794""], [""MESH:D056266"", ""OMIM:133200""], [""MESH:C535764"", ""OMIM:614841""], [""MESH:C537260""], [""MESH:D040181""], [""MESH:D013167"", ""OMIM:106300""], [""MESH:D007636""], [""MESH:C562785"", ""OMIM:146110""], [""MESH:C537425"", ""OMIM:229100""], [""MESH:D004422""], [""MESH:D014123""], [""MESH:D009224"", ""OMIM:255300"", ""OMIM:255700""], [""MESH:C537136"", ""OMIM:258900""], [""MESH:D011697"", ""OMIM:274150""], [""MESH:C535982"", ""OMIM:604498""], [""MESH:C564771""], [""MESH:D015458""], [""MESH:D019871"", ""OMIM:305000""], [""MESH:C536901""], [""MESH:D000474"", ""OMIM:203500""], [""MESH:D014257""], [""MESH:D016399""], [""MESH:D014406""], [""MESH:C536150"", ""OMIM:132800""], [""MESH:D053529"", ""OMIM:193900"", ""OMIM:615785""], [""MESH:D015459""], [""MESH:D019294"", ""OMIM:213700""], [""MESH:C566767""], [""MESH:C535738""], [""MESH:C538172""], [""MESH:D014125""]]",0
9288106,"[[1160, 1166]]",tumour,tumour,['MESH:D009369'],9288106.20,"1160,1166","[[""MESH:D009369""], [""MESH:D016393""], [""MESH:D015275""], [""MESH:D008228"", ""OMIM:605027""], [""MESH:D006965""], [""MESH:D009396"", ""OMIM:194070""], [""MESH:D006258""], [""MESH:D006222""], [""MESH:D011471"", ""OMIM:176807"", ""OMIM:607592""], [""MESH:D014594""], [""MESH:D002471"", ""OMIM:614401""], [""MESH:D013736""], [""MESH:D001859""], [""MESH:D005870""], [""MESH:D019042""], [""MESH:D010051"", ""OMIM:167000"", ""OMIM:607893""], [""MESH:D013160""], [""MESH:D018307""], [""MESH:D008175"", ""OMIM:211980"", ""OMIM:608935"", ""OMIM:612052"", ""OMIM:612571"", ""OMIM:612593"", ""OMIM:614210""], [""MESH:D018295""], [""MESH:D001932""], [""MESH:D014062""], [""MESH:D016889"", ""OMIM:608089""], [""MESH:D007680""], [""MESH:D019046""], [""MESH:D002295""], [""MESH:D018213""], [""MESH:C563738"", ""OMIM:609322""], [""MESH:D008223""], [""MESH:D013953""], [""MESH:D007725""], [""MESH:D018212""], [""MESH:D006974""], [""MESH:D001943"", ""OMIM:114480""], [""MESH:D054198"", ""OMIM:613065"", ""OMIM:613067"", ""OMIM:615545""], [""MESH:D008207""], [""MESH:D018190""], [""MESH:D015459""], [""MESH:D009364""], [""MESH:D009360""], [""MESH:D016609""], [""MESH:D009362""], [""MESH:D012207""], [""MESH:D015458""], [""MESH:D009382""], [""MESH:D018198""], [""MESH:D012208""], [""MESH:D009385""], [""MESH:D058405""], [""MESH:D013964""], [""MESH:D009366""], [""MESH:D007984""], [""MESH:D009361""], [""MESH:D016400""], [""MESH:D016399""], [""MESH:D018335""], [""MESH:C538445""], [""MESH:D018365""], [""MESH:D002051"", ""OMIM:113970""], [""MESH:D009386""], [""MESH:C536782""], [""MESH:D009378""], [""MESH:D054218""], [""MESH:D009370""]]",0
9288106,"[[1212, 1221]]",leukaemia,leukaemia,['MESH:D007938'],9288106.21,"1212,1221","[[""MESH:D007938""], [""MESH:D016393""], [""MESH:D015448""], [""MESH:D008228"", ""OMIM:605027""], [""MESH:D008223""], [""MESH:D015451"", ""OMIM:109543"", ""OMIM:151400"", ""OMIM:609630"", ""OMIM:612557"", ""OMIM:612558"", ""OMIM:612559""], [""MESH:D054403""], [""MESH:D009396"", ""OMIM:194070""], [""MESH:D017254""], [""MESH:D001752""], [""MESH:D018921""], [""MESH:D007984""], [""MESH:C537079"", ""OMIM:209920""], [""MESH:D009503""], [""MESH:D001353""], [""MESH:D015461""], [""MESH:D011289""], [""MESH:D007964""], [""MESH:D007951""], [""MESH:D016399""], [""MESH:D009360""], [""MESH:C536783""], [""MESH:D056735"", ""OMIM:601859"", ""OMIM:607271""], [""MESH:D007942""], [""MESH:D008232"", ""OMIM:308240""], [""MESH:D000754""], [""MESH:D006646""], [""MESH:D020522""], [""MESH:D007948""], [""MESH:D007971""], [""MESH:D015275""], [""MESH:D007960""], [""MESH:D000750""], [""MESH:D015456""], [""MESH:D029502""], [""MESH:C565429"", ""OMIM:247640""], [""MESH:D002051"", ""OMIM:113970""], [""MESH:D015458""], [""MESH:D007952""], [""MESH:D054198"", ""OMIM:613065"", ""OMIM:613067"", ""OMIM:615545""], [""MESH:D007945""], [""MESH:D051359"", ""OMIM:267700""], [""MESH:D015467""], [""MESH:D007946""], [""MESH:D007940""], [""MESH:D000748""], [""MESH:D016411""], [""MESH:D008230""], [""MESH:D015470"", ""OMIM:601626""], [""MESH:C535673""], [""MESH:D015459""], [""MESH:D017733""], [""MESH:D007939""], [""MESH:D054066""], [""MESH:D015452""], [""MESH:D017728""], [""MESH:D016400""], [""MESH:D016403""], [""MESH:D007947""], [""MESH:D015477""], [""MESH:D007943""], [""MESH:D015440""], [""MESH:D004915""], [""MESH:D054218""]]",0
9288106,"[[1279, 1285]]",tumour,tumour,['MESH:D009369'],9288106.22,"1279,1285","[[""MESH:D009369""], [""MESH:D008223""], [""MESH:D006965""], [""MESH:D006338""], [""MESH:D009214""], [""MESH:D009396"", ""OMIM:194070""], [""MESH:D011471"", ""OMIM:176807"", ""OMIM:607592""], [""MESH:D018365""], [""MESH:D013736""], [""MESH:D009386""], [""MESH:D020295""], [""MESH:D013274"", ""OMIM:137215"", ""OMIM:613659""], [""MESH:D006258""], [""MESH:D014594""], [""MESH:D001943"", ""OMIM:114480""], [""MESH:D009385""], [""MESH:D001859""], [""MESH:D007573""], [""MESH:D013160""], [""MESH:D019042""], [""MESH:D014067""], [""MESH:D001932""], [""MESH:D009423""], [""MESH:D009062""], [""MESH:D002471"", ""OMIM:614401""], [""MESH:D013953""], [""MESH:D016399""], [""MESH:D008175"", ""OMIM:211980"", ""OMIM:608935"", ""OMIM:612052"", ""OMIM:612571"", ""OMIM:612593"", ""OMIM:614210""], [""MESH:D010386""], [""MESH:D005870""], [""MESH:D007680""], [""MESH:D010051"", ""OMIM:167000"", ""OMIM:607893""], [""MESH:D005706""], [""MESH:D014062""], [""MESH:D016889"", ""OMIM:608089""], [""MESH:D018213""], [""MESH:D007822""], [""MESH:D019046""], [""MESH:D036821""], [""MESH:D012004""], [""MESH:D009360""], [""MESH:D001749"", ""OMIM:109800""], [""MESH:D018295""], [""MESH:D018307""], [""MESH:D000310""], [""MESH:D019043""], [""MESH:D002295""], [""MESH:D008207""], [""MESH:D009370""], [""MESH:D000306""], [""MESH:D012983""], [""MESH:D018190""], [""MESH:D013964""], [""MESH:D018212""], [""MESH:D009362""], [""MESH:D000314""], [""MESH:D016609""], [""MESH:D009382""], [""MESH:D009361""], [""MESH:D009364""], [""MESH:D009378""], [""MESH:D009366""], [""MESH:D018198""], [""MESH:D009371""]]",0
9288106,"[[1309, 1338]]",B-cell non-Hodgkins lymphomas,B-cell non-Hodgkins lymphomas,['MESH:D016393'],9288106.23,"1309,1338","[[""MESH:D016393""], [""MESH:D008228"", ""OMIM:605027""], [""MESH:D015448""], [""MESH:D015451"", ""OMIM:109543"", ""OMIM:151400"", ""OMIM:609630"", ""OMIM:612557"", ""OMIM:612558"", ""OMIM:612559""], [""MESH:D016403""], [""MESH:D009369""], [""MESH:D008223""], [""MESH:D018238""], [""MESH:D006222""], [""MESH:D009447"", ""OMIM:256700"", ""OMIM:613013"", ""OMIM:613014"", ""OMIM:613015"", ""OMIM:613016"", ""OMIM:613017""], [""MESH:D010051"", ""OMIM:167000"", ""OMIM:607893""], [""MESH:D007340"", ""OMIM:606960""], [""MESH:D009396"", ""OMIM:194070""], [""MESH:D061325""], [""MESH:D005870""], [""MESH:D018212""], [""MESH:D018254""], [""MESH:D018310""], [""MESH:D012515""], [""MESH:C531777""], [""MESH:D006995""], [""MESH:C538229""], [""MESH:D000069293""], [""MESH:C536399"", ""OMIM:267000""], [""OMIM:604370""], [""OMIM:612555""], [""MESH:D062689""], [""MESH:D018325""], [""MESH:D018273""], [""MESH:D055752""], [""MESH:D012207""], [""MESH:D017086"", ""OMIM:613985""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:C563738"", ""OMIM:609322""], [""MESH:D058405""], [""MESH:D018198""], [""MESH:D006689"", ""OMIM:236000""], [""MESH:D015459""], [""MESH:C566636""], [""MESH:D001943"", ""OMIM:114480""], [""MESH:D009386""], [""MESH:D000564""], [""MESH:D018288"", ""OMIM:182280""], [""MESH:D012208""], [""MESH:C567789""], [""MESH:D018335""], [""MESH:D008224"", ""OMIM:613024""], [""MESH:D018228""], [""MESH:D054198"", ""OMIM:613065"", ""OMIM:613067"", ""OMIM:615545""], [""MESH:D003123""], [""MESH:D016411""], [""MESH:C537844""], [""MESH:D054218""], [""MESH:C536782""], [""MESH:D015452""], [""MESH:D016399""], [""MESH:D002289""], [""MESH:D020522""], [""MESH:D002051"", ""OMIM:113970""], [""MESH:C538493""], [""MESH:D054391""], [""MESH:C538255""], [""MESH:D016400""], [""MESH:D017728""]]",0
9288106,"[[1340, 1345]]",B-NHL,B-cell non-Hodgkins lymphomas,['MESH:D016393'],9288106.24,"1340,1345","[[""MESH:D016393""], [""MESH:D008228"", ""OMIM:605027""], [""MESH:D008223""], [""MESH:D015448""], [""MESH:D009369""], [""MESH:D016403""], [""MESH:D015451"", ""OMIM:109543"", ""OMIM:151400"", ""OMIM:609630"", ""OMIM:612557"", ""OMIM:612558"", ""OMIM:612559""], [""MESH:D018238""], [""MESH:D061325""], [""MESH:D009447"", ""OMIM:256700"", ""OMIM:613013"", ""OMIM:613014"", ""OMIM:613015"", ""OMIM:613016"", ""OMIM:613017""], [""MESH:D009396"", ""OMIM:194070""], [""MESH:D005870""], [""MESH:D007340"", ""OMIM:606960""], [""MESH:D018254""], [""MESH:D018212""], [""MESH:D014973""], [""MESH:D012207""], [""MESH:D018310""], [""MESH:D006995""], [""MESH:D062689""], [""MESH:D000564""], [""MESH:D012515""], [""MESH:C536399"", ""OMIM:267000""], [""MESH:D020518""], [""MESH:C531777""], [""MESH:D000235""], [""MESH:C538229""], [""MESH:C563738"", ""OMIM:609322""], [""MESH:D018325""], [""MESH:D034801""], [""OMIM:604370""], [""MESH:D018335""], [""MESH:D018273""], [""MESH:D058405""], [""MESH:D001943"", ""OMIM:114480""], [""MESH:D009386""], [""MESH:D012517""], [""MESH:D016399""], [""MESH:D006689"", ""OMIM:236000""], [""MESH:D012208""], [""MESH:D019310""], [""MESH:D055752""], [""MESH:D015459""], [""MESH:D008224"", ""OMIM:613024""], [""MESH:D012509""], [""MESH:C567789""], [""MESH:C536782""], [""MESH:D016411""], [""MESH:D020522""], [""MESH:D018228""], [""MESH:D018288"", ""OMIM:182280""], [""MESH:D054218""], [""MESH:D054198"", ""OMIM:613065"", ""OMIM:613067"", ""OMIM:615545""], [""MESH:D000069293""], [""MESH:D003123""], [""MESH:D015452""], [""MESH:C537844""], [""MESH:D016400""], [""MESH:D002051"", ""OMIM:113970""], [""MESH:C538493""], [""MESH:C538255""], [""MESH:D054391""], [""MESH:D002289""], [""MESH:D017728""]]",0
