document_id,offsets,text,type,db_ids,split,deabbreviated_text,mention_id,limited_contextualized_mention
9056547,"[[102, 130]]",Pelizaeus-Merzbacher disease,['SpecificDisease'],['OMIM:312080'],validation,Pelizaeus-Merzbacher disease,9056547.1,Nonsense mutation in exon 3 of the proteolipid protein gene (PLP) in a family with an unusual form of [ENTITY_START] Pelizaeus-Merzbacher disease. [ENTITY_END] We report a G-- > A transition at nucleotide 431 of the proteolipid protein gene (PLP) results in a nonsense codon in a family with an unusual form of Pelizaeus-Merzbacher disease
9056547,"[[283, 311]]",Pelizaeus-Merzbacher disease,['SpecificDisease'],['OMIM:312080'],validation,Pelizaeus-Merzbacher disease,9056547.2,"Pelizaeus-Merzbacher disease. We report a G-- > A transition at nucleotide 431 of the proteolipid protein gene (PLP) results in a nonsense codon in a family with an unusual form of [ENTITY_START] Pelizaeus-Merzbacher disease [ENTITY_END] (PMD). The mutation, which creates a second AluI restriction site, results in a nonsense mutation in PLP. The clinical picture resembles somewhat that of X-linked spastic paraplegia (SPG). It differs from"
9056547,"[[313, 316]]",PMD,['SpecificDisease'],['OMIM:312080'],validation,Pelizaeus-Merzbacher disease,9056547.3,"We report a G-- > A transition at nucleotide 431 of the proteolipid protein gene (PLP) results in a nonsense codon in a family with an unusual form of Pelizaeus-Merzbacher disease [ENTITY_START] (PMD). [ENTITY_END] The mutation, which creates a second AluI restriction site, results in a nonsense mutation in PLP. The clinical picture resembles somewhat that of X-linked spastic paraplegia (SPG). It differs from this"
9056547,"[[466, 493]]",X-linked spastic paraplegia,['SpecificDisease'],['OMIM:312920'],validation,X-linked spastic paraplegia,9056547.4,"an unusual form of Pelizaeus-Merzbacher disease (PMD). The mutation, which creates a second AluI restriction site, results in a nonsense mutation in PLP. The clinical picture resembles somewhat that of [ENTITY_START] X-linked spastic paraplegia [ENTITY_END] (SPG). It differs from this and both the classical and connatal forms of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus"
9056547,"[[495, 498]]",SPG,['SpecificDisease'],['OMIM:312920'],validation,spastic paraplegia,9056547.5,"form of Pelizaeus-Merzbacher disease (PMD). The mutation, which creates a second AluI restriction site, results in a nonsense mutation in PLP. The clinical picture resembles somewhat that of X-linked spastic paraplegia [ENTITY_START] (SPG). [ENTITY_END] It differs from this and both the classical and connatal forms of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent,"
9056547,"[[567, 570]]",PMD,['SpecificDisease'],['OMIM:312080'],validation,Pelizaeus-Merzbacher disease,9056547.6,"site, results in a nonsense mutation in PLP. The clinical picture resembles somewhat that of X-linked spastic paraplegia (SPG). It differs from this and both the classical and connatal forms of [ENTITY_START] PMD [ENTITY_END] in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent, tremors are prominent, mental retardation is not severe, some patients show dementia or"
9056547,"[[647, 656]]",nystagmus,['DiseaseClass'],['MESH:D020417'],validation,nystagmus,9056547.7,"spastic paraplegia (SPG). It differs from this and both the classical and connatal forms of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, [ENTITY_START] nystagmus [ENTITY_END] is absent, tremors are prominent, mental retardation is not severe, some patients show dementia or personality disorders, the disease is progressive rather than static in some, and several females show signs"
9056547,"[[668, 675]]",tremors,['DiseaseClass'],['MESH:D014202'],validation,tremors,9056547.8,"It differs from this and both the classical and connatal forms of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent, [ENTITY_START] tremors [ENTITY_END] are prominent, mental retardation is not severe, some patients show dementia or personality disorders, the disease is progressive rather than static in some, and several females show signs of disease. The"
9056547,"[[691, 709]]",mental retardation,['DiseaseClass'],['MESH:D008607'],validation,mental retardation,9056547.9,"this and both the classical and connatal forms of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent, tremors are prominent, [ENTITY_START] mental retardation [ENTITY_END] is not severe, some patients show dementia or personality disorders, the disease is progressive rather than static in some, and several females show signs of disease. The nonsense mutation, which is"
9056547,"[[744, 752]]",dementia,['DiseaseClass'],['MESH:D003704'],validation,dementia,9056547.10,"of PMD in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent, tremors are prominent, mental retardation is not severe, some patients show [ENTITY_START] dementia [ENTITY_END] or personality disorders, the disease is progressive rather than static in some, and several females show signs of disease. The nonsense mutation, which is in exon 3B, should block the synthesis"
9056547,"[[756, 777]]",personality disorders,['DiseaseClass'],['MESH:D010554'],validation,personality disorders,9056547.11,"in that it is relatively mild in form, onset is delayed beyond age 2 years, nystagmus is absent, tremors are prominent, mental retardation is not severe, some patients show dementia or [ENTITY_START] personality disorders, [ENTITY_END] the disease is progressive rather than static in some, and several females show signs of disease. The nonsense mutation, which is in exon 3B, should block the synthesis of normal PLP"
9056547,"[[1047, 1069]]",PLP-associated disease,['DiseaseClass'],['OMIM:312920'],validation,PLP-associated disease,9056547.12,"of disease. The nonsense mutation, which is in exon 3B, should block the synthesis of normal PLP but spare DM20, the isoform whose persistence has been associated with mild forms of [ENTITY_START] PLP-associated disease [ENTITY_END] in both humans and mice.."
9063749,"[[44, 69]]",breast and ovarian cancer,['CompositeMention'],"['MESH:D010051', 'MESH:D001943']",validation,breast and ovarian cancer,9063749.1,Common BRCA1 variants and susceptibility to [ENTITY_START] breast and ovarian cancer [ENTITY_END] in the general population. Most multiple case families of young onset breast cancer and ovarian cancer are thought to be due to highly penetrant mutations in the predisposing genes BRCA1
9063749,"[[140, 153]]",breast cancer,['SpecificDisease'],['MESH:D001943'],validation,breast cancer,9063749.2,"Common BRCA1 variants and susceptibility to breast and ovarian cancer in the general population. Most multiple case families of young onset [ENTITY_START] breast cancer [ENTITY_END] and ovarian cancer are thought to be due to highly penetrant mutations in the predisposing genes BRCA1 and BRCA2. However, these mutations are uncommon in the population and they probably account"
9063749,"[[158, 172]]",ovarian cancer,['SpecificDisease'],['MESH:D010051'],validation,ovarian cancer,9063749.3,"Common BRCA1 variants and susceptibility to breast and ovarian cancer in the general population. Most multiple case families of young onset breast cancer and [ENTITY_START] ovarian cancer [ENTITY_END] are thought to be due to highly penetrant mutations in the predisposing genes BRCA1 and BRCA2. However, these mutations are uncommon in the population and they probably account for only a"
9063749,"[[380, 393]]",breast cancer,['Modifier'],['MESH:D001943'],validation,breast cancer,9063749.4,"due to highly penetrant mutations in the predisposing genes BRCA1 and BRCA2. However, these mutations are uncommon in the population and they probably account for only a few percent of all [ENTITY_START] breast cancer [ENTITY_END] incidence. A much larger fraction of breast cancer might, in principle, be due to common variants which confer more modest individual risks. There are several common polymorphisms in the BRCA1 gene"
9063749,"[[431, 444]]",breast cancer,['SpecificDisease'],['MESH:D001943'],validation,breast cancer,9063749.5,"genes BRCA1 and BRCA2. However, these mutations are uncommon in the population and they probably account for only a few percent of all breast cancer incidence. A much larger fraction of [ENTITY_START] breast cancer [ENTITY_END] might, in principle, be due to common variants which confer more modest individual risks. There are several common polymorphisms in the BRCA1 gene which generate amino acid substitutions. We have examined"
9063749,"[[763, 788]]",breast and ovarian cancer,['CompositeMention'],"['MESH:D010051', 'MESH:D001943']",validation,breast and ovarian cancer,9063749.6,"[ENTITY_START] breast and ovarian cancer cases and matched controls. Due to strong linkage disequilibrium, these four sites generate only three haplotypes with a frequency > 1. 3%. The most common haplotypes, defined by the alleles Gln356Pro871Glu1038Ser1613 and Gln356Leu871Gly1038Gly1613, have frequencies of 0. 57 and 0. 32 respectively, and these frequencies do not differ significantly between patient and control groups. Thus the most common polymorphisms of the BRCA1 gene do not make a significant contribution to breast or ovarian cancer risk. However, our data suggest that the Arg356 allele may have a different genotype distribution in breast cancer patients from that in controls (Arg356 homozygotes are more frequent in the control groups, P = 0. 01), indicating that it may be protective against breast cancer. If this finding can be confirmed, it may provide an insight into the structural features of the BRCA1 protein that are important for its function. [ENTITY_END]"
9063749,"[[1270, 1294]]",breast or ovarian cancer,['Modifier'],"['MESH:D010051', 'MESH:D001943']",validation,breast or ovarian cancer,9063749.7,"[ENTITY_START] breast or ovarian cancer risk. However, our data suggest that the Arg356 allele may have a different genotype distribution in breast cancer patients from that in controls (Arg356 homozygotes are more frequent in the control groups, P = 0. 01), indicating that it may be protective against breast cancer. If this finding can be confirmed, it may provide an insight into the structural features of the BRCA1 protein that are important for its function. [ENTITY_END]"
9063749,"[[1396, 1409]]",breast cancer,['Modifier'],['MESH:D001943'],validation,breast cancer,9063749.8,"a different genotype distribution in [ENTITY_START] breast cancer patients from that in controls (Arg356 homozygotes are more frequent in the control groups, P = 0. 01), indicating that it may be protective against breast cancer. If this finding can be confirmed, it may provide an insight into the structural features of the BRCA1 protein that are important for its function. [ENTITY_END]"
9063749,"[[1559, 1572]]",breast cancer,['SpecificDisease'],['MESH:D001943'],validation,breast cancer,9063749.9,"different genotype distribution in breast cancer patients from that in controls (Arg356 homozygotes are more frequent in the control groups, P = 0. 01), indicating that it may be protective against [ENTITY_START] breast cancer. [ENTITY_END] If this finding can be confirmed, it may provide an insight into the structural features of the BRCA1 protein that are important for its function."
9066888,"[[0, 16]]",Kniest dysplasia,['SpecificDisease'],['MESH:C537207'],validation,Kniest dysplasia,9066888.1,"[ENTITY_START] Kniest dysplasia: [ENTITY_END] Dr. W. Kniest, his patient, the molecular defect. Kniest dysplasia is a severe chondrodysplasia caused by the defective formation of type II collagen. We report about Dr. Kniest, who first described"
9066888,"[[68, 84]]",Kniest dysplasia,['SpecificDisease'],['MESH:C537207'],validation,Kniest dysplasia,9066888.2,"Kniest dysplasia: Dr. W. Kniest, his patient, the molecular defect. [ENTITY_START] Kniest dysplasia [ENTITY_END] is a severe chondrodysplasia caused by the defective formation of type II collagen. We report about Dr. Kniest, who first described the condition in 1952, and his patient, who, at the"
9066888,"[[97, 113]]",chondrodysplasia,['DiseaseClass'],['MESH:D010009'],validation,chondrodysplasia,9066888.3,"Kniest dysplasia: Dr. W. Kniest, his patient, the molecular defect. Kniest dysplasia is a severe [ENTITY_START] chondrodysplasia [ENTITY_END] caused by the defective formation of type II collagen. We report about Dr. Kniest, who first described the condition in 1952, and his patient, who, at the age of 50 years"
9066888,"[[128, 167]]",defective formation of type II collagen,['DiseaseClass'],['MESH:D003095'],validation,defective formation of type II collagen,9066888.4,"Kniest dysplasia: Dr. W. Kniest, his patient, the molecular defect. Kniest dysplasia is a severe chondrodysplasia caused by the [ENTITY_START] defective formation of type II collagen. [ENTITY_END] We report about Dr. Kniest, who first described the condition in 1952, and his patient, who, at the age of 50 years is severely handicapped with short stature, restricted"
9066888,"[[288, 308]]",severely handicapped,['DiseaseClass'],['MESH:D008607'],validation,severely handicapped,9066888.5,"by the defective formation of type II collagen. We report about Dr. Kniest, who first described the condition in 1952, and his patient, who, at the age of 50 years is [ENTITY_START] severely handicapped [ENTITY_END] with short stature, restricted joint mobility, and blindness but is mentally alert and leads an active life. Molecular analysis of the patients DNA showed a single base (G) deletion involving the"
9066888,"[[314, 327]]",short stature,['DiseaseClass'],['MESH:D006130'],validation,short stature,9066888.6,"formation of type II collagen. We report about Dr. Kniest, who first described the condition in 1952, and his patient, who, at the age of 50 years is severely handicapped with [ENTITY_START] short stature, [ENTITY_END] restricted joint mobility, and blindness but is mentally alert and leads an active life. Molecular analysis of the patients DNA showed a single base (G) deletion involving the GT dinucleotide at"
9066888,"[[329, 354]]",restricted joint mobility,['DiseaseClass'],['MESH:D007592'],validation,restricted joint mobility,9066888.7,"II collagen. We report about Dr. Kniest, who first described the condition in 1952, and his patient, who, at the age of 50 years is severely handicapped with short stature, [ENTITY_START] restricted joint mobility, [ENTITY_END] and blindness but is mentally alert and leads an active life. Molecular analysis of the patients DNA showed a single base (G) deletion involving the GT dinucleotide at the start"
9066888,"[[360, 369]]",blindness,['DiseaseClass'],['MESH:D001766'],validation,blindness,9066888.8,"report about Dr. Kniest, who first described the condition in 1952, and his patient, who, at the age of 50 years is severely handicapped with short stature, restricted joint mobility, and [ENTITY_START] blindness [ENTITY_END] but is mentally alert and leads an active life. Molecular analysis of the patients DNA showed a single base (G) deletion involving the GT dinucleotide at the start of intron 18"
9066888,"[[661, 677]]",Kniest dysplasia,['SpecificDisease'],['MESH:C537207'],validation,Kniest dysplasia,9066888.9,"(G) deletion involving the GT dinucleotide at the start of intron 18 destroying a splice site of the COL2A1 gene. This is in accordance with molecular findings in other patients with [ENTITY_START] Kniest dysplasia [ENTITY_END] and confirms, in the original patient, that the disorder is caused by small inframe deletions often due to exon skipping as a result of COL2A1 splice site mutations.."
9069115,"[[69, 81]]",alkaptonuria,['SpecificDisease'],['MESH:D000474'],validation,alkaptonuria,9069115.1,"Cloning of the homogentisate 1,2-dioxygenase gene, the key enzyme of [ENTITY_START] alkaptonuria [ENTITY_END] in mouse. We determined 48 amino acid residues from five peptides from the homogeneous monomer of homogentisate 1, 2-dioxygenase (HGO; E. C. 1. 13. 11. 15) of mouse liver. After digestion"
9069115,"[[1519, 1531]]",alkaptonuria,['Modifier'],['MESH:D000474'],validation,alkaptonuria,9069115.2,experiments with the whole murine cDNA as probe clearly revealed signals at the human chromosomal band 3q13. 3-q21. This corresponds well to the previous assignment of the locus for the human [ENTITY_START] alkaptonuria [ENTITY_END] gene (AKU) to the same chromosomal region by multipoint linkage analysis. We therefore conclude that the HGO cDNA encodes the gene responsible for alkaptonuria.
9069115,"[[1679, 1691]]",alkaptonuria,['SpecificDisease'],['MESH:D000474'],validation,alkaptonuria,9069115.3,assignment of the locus for the human alkaptonuria gene (AKU) to the same chromosomal region by multipoint linkage analysis. We therefore conclude that the HGO cDNA encodes the gene responsible for [ENTITY_START] alkaptonuria. [ENTITY_END]
9072974,"[[68, 102]]","brain, breast, and prostate cancer",['CompositeMention'],"['MESH:D001932', 'MESH:D011471', 'MESH:D001943']",validation,"brain, breast, and prostate cancer",9072974.1,"PTEN, a putative protein tyrosine phosphatase gene mutated in human [ENTITY_START] brain, breast, and prostate cancer. [ENTITY_END] Mapping of homozygous deletions on human chromosome 10q23 has led to the isolation of a candidate tumor suppressor gene, PTEN, that appears to be mutated at considerable frequency in"
9072974,"[[202, 207]]",tumor,['Modifier'],['MESH:D009369'],validation,tumor,9072974.2,"PTEN, a putative protein tyrosine phosphatase gene mutated in human brain, breast, and prostate cancer. Mapping of homozygous deletions on human chromosome 10q23 has led to the isolation of a candidate [ENTITY_START] tumor [ENTITY_END] suppressor gene, PTEN, that appears to be mutated at considerable frequency in human cancers. In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts,"
9072974,"[[293, 300]]",cancers,['DiseaseClass'],['MESH:D009369'],validation,cancers,9072974.3,"cancer. Mapping of homozygous deletions on human chromosome 10q23 has led to the isolation of a candidate tumor suppressor gene, PTEN, that appears to be mutated at considerable frequency in human [ENTITY_START] cancers. [ENTITY_END] In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines"
9072974,"[[376, 388]]",glioblastoma,['Modifier'],['MESH:D005909'],validation,glioblastoma,9072974.4,"isolation of a candidate tumor suppressor gene, PTEN, that appears to be mutated at considerable frequency in human cancers. In preliminary screens, mutations of PTEN were detected in 31% (13/42) of [ENTITY_START] glioblastoma [ENTITY_END] cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of primary glioblastomas. The predicted PTEN product has"
9072974,"[[430, 445]]",prostate cancer,['Modifier'],['MESH:D011471'],validation,prostate cancer,9072974.5,"that appears to be mutated at considerable frequency in human cancers. In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of [ENTITY_START] prostate cancer [ENTITY_END] cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of primary glioblastomas. The predicted PTEN product has a protein tyrosine phosphatase domain and extensive homology to"
9072974,"[[471, 484]]",breast cancer,['Modifier'],['MESH:D001943'],validation,breast cancer,9072974.6,"frequency in human cancers. In preliminary screens, mutations of PTEN were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of [ENTITY_START] breast cancer [ENTITY_END] cell lines and xenografts, and 17% (3/18) of primary glioblastomas. The predicted PTEN product has a protein tyrosine phosphatase domain and extensive homology to tensin, a protein that interacts with actin"
9072974,"[[530, 551]]",primary glioblastomas,['SpecificDisease'],['MESH:D005909'],validation,primary glioblastomas,9072974.7,"were detected in 31% (13/42) of glioblastoma cell lines and xenografts, 100% (4/4) of prostate cancer cell lines, 6% (4/65) of breast cancer cell lines and xenografts, and 17% (3/18) of [ENTITY_START] primary glioblastomas. [ENTITY_END] The predicted PTEN product has a protein tyrosine phosphatase domain and extensive homology to tensin, a protein that interacts with actin filaments at focal adhesions. These homologies suggest that PTEN may"
9072974,"[[770, 775]]",tumor,['Modifier'],['MESH:D009369'],validation,tumor,9072974.8,"predicted PTEN product has a protein tyrosine phosphatase domain and extensive homology to tensin, a protein that interacts with actin filaments at focal adhesions. These homologies suggest that PTEN may suppress [ENTITY_START] tumor [ENTITY_END] cell growth by antagonizing protein tyrosine kinases and may regulate tumor cell invasion and metastasis through interactions at focal adhesions.."
9072974,"[[846, 851]]",tumor,['Modifier'],['MESH:D009369'],validation,tumor,9072974.9,"homology to tensin, a protein that interacts with actin filaments at focal adhesions. These homologies suggest that PTEN may suppress tumor cell growth by antagonizing protein tyrosine kinases and may regulate [ENTITY_START] tumor [ENTITY_END] cell invasion and metastasis through interactions at focal adhesions.."
9072974,"[[870, 880]]",metastasis,['DiseaseClass'],['MESH:D009362'],validation,metastasis,9072974.10,protein that interacts with actin filaments at focal adhesions. These homologies suggest that PTEN may suppress tumor cell growth by antagonizing protein tyrosine kinases and may regulate tumor cell invasion and [ENTITY_START] metastasis [ENTITY_END] through interactions at focal adhesions..
9083764,"[[17, 59]]",Schwartz-Jampel chondrodystrophic myotonia,['SpecificDisease'],['OMIM:255800'],validation,Schwartz-Jampel chondrodystrophic myotonia,9083764.1,"Heterogeneity in [ENTITY_START] Schwartz-Jampel chondrodystrophic myotonia. [ENTITY_END] The Schwartz-Jampel syndrome (SJS; chondrodystrophic myotonia; McK 255, 800) is a recessively inherited condition defined by myotonia, short stature, and bone dysplasia. Genetic linkage between SJS and chromosomal region 1q36-34"
9083764,"[[65, 89]]",Schwartz-Jampel syndrome,['SpecificDisease'],['OMIM:255800'],validation,Schwartz-Jampel syndrome,9083764.2,"Heterogeneity in Schwartz-Jampel chondrodystrophic myotonia. The [ENTITY_START] Schwartz-Jampel syndrome [ENTITY_END] (SJS; chondrodystrophic myotonia; McK 255, 800) is a recessively inherited condition defined by myotonia, short stature, and bone dysplasia. Genetic linkage between SJS and chromosomal region 1q36-34 has been observed in"
9083764,"[[91, 94]]",SJS,['SpecificDisease'],['OMIM:255800'],validation,Schwartz-Jampel syndrome,9083764.3,"Heterogeneity in Schwartz-Jampel chondrodystrophic myotonia. The Schwartz-Jampel syndrome [ENTITY_START] (SJS; [ENTITY_END] chondrodystrophic myotonia; McK 255, 800) is a recessively inherited condition defined by myotonia, short stature, and bone dysplasia. Genetic linkage between SJS and chromosomal region 1q36-34 has been observed in several"
9083764,"[[96, 122]]",chondrodystrophic myotonia,['SpecificDisease'],['OMIM:255800'],validation,chondrodystrophic myotonia,9083764.4,"Heterogeneity in Schwartz-Jampel chondrodystrophic myotonia. The Schwartz-Jampel syndrome (SJS; [ENTITY_START] chondrodystrophic myotonia; [ENTITY_END] McK 255, 800) is a recessively inherited condition defined by myotonia, short stature, and bone dysplasia. Genetic linkage between SJS and chromosomal region 1q36-34 has been observed in several families, but"
9083764,"[[143, 174]]",recessively inherited condition,['DiseaseClass'],['MESH:D030342'],validation,recessively inherited condition,9083764.5,"Heterogeneity in Schwartz-Jampel chondrodystrophic myotonia. The Schwartz-Jampel syndrome (SJS; chondrodystrophic myotonia; McK 255, 800) is a [ENTITY_START] recessively inherited condition [ENTITY_END] defined by myotonia, short stature, and bone dysplasia. Genetic linkage between SJS and chromosomal region 1q36-34 has been observed in several families, but the gene has not yet been identified."
9083764,"[[186, 194]]",myotonia,['DiseaseClass'],['MESH:D009222'],validation,myotonia,9083764.6,"Heterogeneity in Schwartz-Jampel chondrodystrophic myotonia. The Schwartz-Jampel syndrome (SJS; chondrodystrophic myotonia; McK 255, 800) is a recessively inherited condition defined by [ENTITY_START] myotonia, [ENTITY_END] short stature, and bone dysplasia. Genetic linkage between SJS and chromosomal region 1q36-34 has been observed in several families, but the gene has not yet been identified. We studied the clinical"
9083764,"[[196, 209]]",short stature,['DiseaseClass'],['MESH:D006130'],validation,short stature,9083764.7,"Heterogeneity in Schwartz-Jampel chondrodystrophic myotonia. The Schwartz-Jampel syndrome (SJS; chondrodystrophic myotonia; McK 255, 800) is a recessively inherited condition defined by myotonia, [ENTITY_START] short stature, [ENTITY_END] and bone dysplasia. Genetic linkage between SJS and chromosomal region 1q36-34 has been observed in several families, but the gene has not yet been identified. We studied the clinical and radiological"
9083764,"[[215, 229]]",bone dysplasia,['DiseaseClass'],['MESH:D001848'],validation,bone dysplasia,9083764.8,"Heterogeneity in Schwartz-Jampel chondrodystrophic myotonia. The Schwartz-Jampel syndrome (SJS; chondrodystrophic myotonia; McK 255, 800) is a recessively inherited condition defined by myotonia, short stature, and [ENTITY_START] bone dysplasia. [ENTITY_END] Genetic linkage between SJS and chromosomal region 1q36-34 has been observed in several families, but the gene has not yet been identified. We studied the clinical and radiological features in 81"
9083764,"[[255, 258]]",SJS,['SpecificDisease'],['OMIM:255800'],validation,Schwartz-Jampel syndrome,9083764.9,"Heterogeneity in Schwartz-Jampel chondrodystrophic myotonia. The Schwartz-Jampel syndrome (SJS; chondrodystrophic myotonia; McK 255, 800) is a recessively inherited condition defined by myotonia, short stature, and bone dysplasia. Genetic linkage between [ENTITY_START] SJS [ENTITY_END] and chromosomal region 1q36-34 has been observed in several families, but the gene has not yet been identified. We studied the clinical and radiological features in 81 patients from the literature"
9083764,"[[560, 563]]",SJS,['Modifier'],['OMIM:255800'],validation,Schwartz-Jampel syndrome,9083764.10,"identified. We studied the clinical and radiological features in 81 patients from the literature and 5 own patients trying to identify distinct subgroups. In addition, we tested genetic linkage to the [ENTITY_START] SJS [ENTITY_END] locus on chromosome 1 in one family with two affected sibs. We found that a group of patients have mild skeletal changes which may be secondary consequences of myotonia, while another"
9083764,"[[724, 732]]",myotonia,['DiseaseClass'],['MESH:D009222'],validation,myotonia,9083764.11,"to the SJS locus on chromosome 1 in one family with two affected sibs. We found that a group of patients have mild skeletal changes which may be secondary consequences of [ENTITY_START] myotonia, [ENTITY_END] while another group of patients appear to have primary bone dysplasia with myotonia. Within this latter group, there are differences in age of manifestation, clinical course and pattern of bone changes."
9083764,"[[789, 803]]",bone dysplasia,['DiseaseClass'],['MESH:D001848'],validation,bone dysplasia,9083764.12,"with two affected sibs. We found that a group of patients have mild skeletal changes which may be secondary consequences of myotonia, while another group of patients appear to have primary [ENTITY_START] bone dysplasia [ENTITY_END] with myotonia. Within this latter group, there are differences in age of manifestation, clinical course and pattern of bone changes. We tentatively isolate three different types of SJS type 1A, usually"
9083764,"[[809, 817]]",myotonia,['DiseaseClass'],['MESH:D009222'],validation,myotonia,9083764.13,"sibs. We found that a group of patients have mild skeletal changes which may be secondary consequences of myotonia, while another group of patients appear to have primary bone dysplasia with [ENTITY_START] myotonia. [ENTITY_END] Within this latter group, there are differences in age of manifestation, clinical course and pattern of bone changes. We tentatively isolate three different types of SJS type 1A, usually recognized in"
9083764,"[[985, 997]]",SJS  type 1A,['SpecificDisease'],['OMIM:255800'],validation,SJS  type 1A,9083764.14,"primary bone dysplasia with myotonia. Within this latter group, there are differences in age of manifestation, clinical course and pattern of bone changes. We tentatively isolate three different types of [ENTITY_START] SJS type 1A, [ENTITY_END] usually recognized in childhood, with moderate bone dysplasia, corresponding to the original descriptions of Schwartz, Jampel and Aberfeld; type 1B, similar to type 1A but recognizable at birth, with more"
9083764,"[[1046, 1060]]",bone dysplasia,['DiseaseClass'],['MESH:D001848'],validation,bone dysplasia,9083764.15,"group, there are differences in age of manifestation, clinical course and pattern of bone changes. We tentatively isolate three different types of SJS type 1A, usually recognized in childhood, with moderate [ENTITY_START] bone dysplasia, [ENTITY_END] corresponding to the original descriptions of Schwartz, Jampel and Aberfeld; type 1B, similar to type 1A but recognizable at birth, with more pronounced bone dysplasia resembling Kniest dysplasia; and type 2,"
9083764,"[[1215, 1229]]",bone dysplasia,['DiseaseClass'],['MESH:D001848'],validation,bone dysplasia,9083764.16,"[ENTITY_START] bone dysplasia resembling Kniest dysplasia; and type 2, manifest at birth, with increased mortality and bone dysplasia resembling Pyle disease. Genetic analysis of the family with two sibs affected by SJS type 2 showed evidence against linkage to chromosome 1p36-34. CONCLUSIONS SJS is clinically and radiologically heterogeneous. The causes of heterogeneity are not known yet but are likely to include both different mutations at the SJS locus on chromosome 1 and the presence of a second SJS locus. A tentative clinico-radiological classification can be useful for the characterization of patients and the development of genotype-phenotype correlations.. [ENTITY_END]"
9083764,"[[1241, 1257]]",Kniest dysplasia,['SpecificDisease'],['MESH:C537207'],validation,Kniest dysplasia,9083764.17,"childhood, with moderate bone dysplasia, corresponding to the original descriptions of Schwartz, Jampel and Aberfeld; type 1B, similar to type 1A but recognizable at birth, with more pronounced bone dysplasia resembling [ENTITY_START] Kniest dysplasia; [ENTITY_END] and type 2, manifest at birth, with increased mortality and bone dysplasia resembling Pyle disease. Genetic analysis of the family with two sibs affected by SJS type 2 showed evidence against"
9083764,"[[1319, 1333]]",bone dysplasia,['DiseaseClass'],['MESH:D001848'],validation,bone dysplasia,9083764.18,[ENTITY_START] bone dysplasia resembling Pyle disease. Genetic analysis of the family with two sibs affected by SJS type 2 showed evidence against linkage to chromosome 1p36-34. CONCLUSIONS SJS is clinically and radiologically heterogeneous. The causes of heterogeneity are not known yet but are likely to include both different mutations at the SJS locus on chromosome 1 and the presence of a second SJS locus. A tentative clinico-radiological classification can be useful for the characterization of patients and the development of genotype-phenotype correlations.. [ENTITY_END]
9083764,"[[1345, 1357]]",Pyle disease,['SpecificDisease'],['MESH:C536252'],validation,Pyle disease,9083764.19,"type 1B, similar to type 1A but recognizable at birth, with more pronounced bone dysplasia resembling Kniest dysplasia; and type 2, manifest at birth, with increased mortality and bone dysplasia resembling [ENTITY_START] Pyle disease. [ENTITY_END] Genetic analysis of the family with two sibs affected by SJS type 2 showed evidence against linkage to chromosome 1p36-34. CONCLUSIONS SJS is clinically and radiologically heterogeneous. The causes of heterogeneity"
9083764,"[[1416, 1426]]",SJS type 2,['SpecificDisease'],['MESH:C537502'],validation,SJS type 2,9083764.20,[ENTITY_START] SJS type 2 showed evidence against linkage to chromosome 1p36-34. CONCLUSIONS SJS is clinically and radiologically heterogeneous. The causes of heterogeneity are not known yet but are likely to include both different mutations at the SJS locus on chromosome 1 and the presence of a second SJS locus. A tentative clinico-radiological classification can be useful for the characterization of patients and the development of genotype-phenotype correlations.. [ENTITY_END]
9083764,"[[1495, 1498]]",SJS,['SpecificDisease'],['OMIM:255800'],validation,Schwartz-Jampel syndrome,9083764.21,"birth, with increased mortality and bone dysplasia resembling Pyle disease. Genetic analysis of the family with two sibs affected by SJS type 2 showed evidence against linkage to chromosome 1p36-34. CONCLUSIONS [ENTITY_START] SJS is [ENTITY_END] clinically and radiologically heterogeneous. The causes of heterogeneity are not known yet but are likely to include both different mutations at the SJS locus on chromosome 1 and the presence of"
