document_id,offsets,text,deabbreviated_text,db_ids,mention_id,joined_offsets,sapbert_candidates,sapbert_hit_index
9931324,"[[185, 215]]",congenital absence of the iris,congenital absence of the iris,['MESH:D015783'],9931324.3,"185,215","[[""MESH:D015783""], [""OMIM:106210""], [""OMIM:617141""], [""OMIM:617142""], [""MESH:C535538""], [""OMIM:308500""], [""MESH:C535535""], [""OMIM:601631""], [""MESH:C535536""], [""OMIM:137600""], [""MESH:C535679""], [""MESH:C562385""], [""OMIM:206200""], [""MESH:C538115""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9931324,"[[234, 257]]",malformation of the eye,malformation of the eye,['MESH:D005124'],9931324.4,"234,257","[[""MESH:D005124""], [""MESH:D005128""], [""MESH:C565377""], [""OMIM:251600""], [""MESH:C566446""], [""OMIM:610093""], [""MESH:D000853""], [""MESH:D008850""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9931324,"[[293, 301]]",aniridia,aniridia,['MESH:D015783'],9931324.5,"293,301","[[""MESH:D015783""], [""OMIM:106210""], [""OMIM:617141""], [""OMIM:617142""], [""MESH:C536372""], [""MESH:C566280""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9931324,"[[742, 750]]",aniridia,aniridia,['MESH:D015783'],9931324.6,"742,750","[[""MESH:D015783""], [""OMIM:106210""], [""OMIM:617141""], [""OMIM:617142""], [""MESH:C536372""], [""MESH:C566280""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9931324,"[[976, 984]]",aniridia,aniridia,['MESH:D015783'],9931324.7,"976,984","[[""MESH:D015783""], [""OMIM:106210""], [""OMIM:617141""], [""OMIM:617142""], [""MESH:C536372""], [""MESH:C566280""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9931324,"[[1083, 1099]]",ectopia pupillae,ectopia pupillae,['MESH:C536185'],9931324.8,"1083,1099","[[""MESH:C536185""], [""OMIM:129750""], [""MESH:D011681""], [""MESH:C563268""], [""OMIM:225200""], [""MESH:C566731""], [""MESH:D015845""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9931324,"[[1101, 1117]]",displaced pupils,displaced pupils,['MESH:C536185'],9931324.9,"1101,1117","[[""MESH:C536185""], [""OMIM:129750""], [""MESH:D011681""], [""MESH:C566731""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9931324,"[[1123, 1143]]",congenital nystagmus,congenital nystagmus,['MESH:D020417'],9931324.10,"1123,1143","[[""MESH:D020417""], [""MESH:C580539""], [""MESH:C537853""], [""OMIM:310700""], [""MESH:C537857""], [""MESH:C564938""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9931324,"[[1208, 1216]]",aniridia,aniridia,['MESH:D015783'],9931324.12,"1208,1216","[[""MESH:D015783""], [""OMIM:106210""], [""OMIM:617141""], [""OMIM:617142""], [""MESH:C536372""], [""MESH:C566280""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[105, 153]]",deficiency of the second component of complement,deficiency of the second component of complement,['OMIM:217000'],993342.1,"105,153","[[""OMIM:217000""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C536291""], [""OMIM:609529""], [""MESH:C537005""], [""OMIM:609536""], [""OMIM:615561""], [""OMIM:614379""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[257, 305]]",deficiency of the second component of complement,deficiency of the second component of complement,['OMIM:217000'],993342.2,"257,305","[[""OMIM:217000""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C536291""], [""OMIM:609529""], [""MESH:C537005""], [""OMIM:609536""], [""OMIM:615561""], [""OMIM:614379""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[453, 466]]",C2 deficiency,C2 deficiency,['OMIM:217000'],993342.3,"453,466","[[""OMIM:217000""], [""OMIM:275350""], [""MESH:C562865""], [""OMIM:612356""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C535434""], [""OMIM:203750""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C562875""], [""OMIM:609814""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[512, 525]]",C2 deficiency,C2 deficiency,['OMIM:217000'],993342.4,"512,525","[[""OMIM:217000""], [""OMIM:275350""], [""MESH:C562865""], [""OMIM:612356""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C535434""], [""OMIM:203750""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C562875""], [""OMIM:609814""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[603, 616]]",C2 deficiency,C2 deficiency,['OMIM:217000'],993342.5,"603,616","[[""OMIM:217000""], [""OMIM:275350""], [""MESH:C562865""], [""OMIM:612356""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C535434""], [""OMIM:203750""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C562875""], [""OMIM:609814""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[734, 747]]",C2 deficiency,C2 deficiency,['OMIM:217000'],993342.6,"734,747","[[""OMIM:217000""], [""OMIM:275350""], [""MESH:C562865""], [""OMIM:612356""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C535434""], [""OMIM:203750""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C562875""], [""OMIM:609814""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[1337, 1350]]",C2 deficiency,C2 deficiency,['OMIM:217000'],993342.7,"1337,1350","[[""OMIM:217000""], [""OMIM:275350""], [""MESH:C562865""], [""OMIM:612356""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C535434""], [""OMIM:203750""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C562875""], [""OMIM:609814""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[1448, 1461]]",C2 deficiency,C2 deficiency,['OMIM:217000'],993342.8,"1448,1461","[[""OMIM:217000""], [""OMIM:275350""], [""MESH:C562865""], [""OMIM:612356""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C535434""], [""OMIM:203750""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C562875""], [""OMIM:609814""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[1489, 1502]]",C2 deficiency,C2 deficiency,['OMIM:217000'],993342.9,"1489,1502","[[""OMIM:217000""], [""OMIM:275350""], [""MESH:C562865""], [""OMIM:612356""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C535434""], [""OMIM:203750""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C562875""], [""OMIM:609814""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
993342,"[[1666, 1679]]",C2 deficiency,C2 deficiency,['OMIM:217000'],993342.10,"1666,1679","[[""OMIM:217000""], [""OMIM:275350""], [""MESH:C562865""], [""OMIM:612356""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C535434""], [""OMIM:203750""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:C562875""], [""OMIM:609814""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9949197,"[[68, 101]]",Emery-Dreifuss muscular dystrophy,Emery-Dreifuss muscular dystrophy,['MESH:D020389'],9949197.1,"68,101","[[""MESH:D000083144""], [""MESH:D000083143""], [""OMIM:300696""], [""MESH:C567831""], [""MESH:D020389""], [""OMIM:181350""], [""OMIM:310300""], [""OMIM:612998""], [""OMIM:612999""], [""OMIM:614302""], [""OMIM:616516""], [""MESH:C567830""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9949197,"[[173, 206]]",Emery-Dreifuss muscular dystrophy,Emery-Dreifuss muscular dystrophy,['MESH:D020389'],9949197.2,"173,206","[[""MESH:D000083144""], [""MESH:D000083143""], [""OMIM:300696""], [""MESH:C567831""], [""MESH:D020389""], [""OMIM:181350""], [""OMIM:310300""], [""OMIM:612998""], [""OMIM:612999""], [""OMIM:614302""], [""OMIM:616516""], [""MESH:C567830""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9949197,"[[208, 212]]",EDMD,Emery-Dreifuss muscular dystrophy,['MESH:D020389'],9949197.3,"208,212","[[""MESH:D000083144""], [""MESH:D000083143""], [""OMIM:300696""], [""MESH:C567831""], [""MESH:D020389""], [""OMIM:181350""], [""OMIM:310300""], [""OMIM:612998""], [""OMIM:612999""], [""OMIM:614302""], [""OMIM:616516""], [""MESH:C567830""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9949197,"[[1146, 1161]]",cardiac defects,cardiac defects,['MESH:D006330'],9949197.4,"1146,1161","[[""MESH:D006330""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9949197,"[[1165, 1169]]",EDMD,Emery-Dreifuss muscular dystrophy,['MESH:D020389'],9949197.5,"1165,1169","[[""MESH:D000083144""], [""MESH:D000083143""], [""OMIM:300696""], [""MESH:C567831""], [""MESH:D020389""], [""OMIM:181350""], [""OMIM:310300""], [""OMIM:612998""], [""OMIM:612999""], [""OMIM:614302""], [""OMIM:616516""], [""MESH:C567830""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9949197,"[[1456, 1460]]",EDMD,Emery-Dreifuss muscular dystrophy,['MESH:D020389'],9949197.6,"1456,1460","[[""MESH:D000083144""], [""MESH:D000083143""], [""OMIM:300696""], [""MESH:C567831""], [""MESH:D020389""], [""OMIM:181350""], [""OMIM:310300""], [""OMIM:612998""], [""OMIM:612999""], [""OMIM:614302""], [""OMIM:616516""], [""MESH:C567830""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9949197,"[[1685, 1689]]",EDMD,Emery-Dreifuss muscular dystrophy,['MESH:D020389'],9949197.7,"1685,1689","[[""MESH:D000083144""], [""MESH:D000083143""], [""OMIM:300696""], [""MESH:C567831""], [""MESH:D020389""], [""OMIM:181350""], [""OMIM:310300""], [""OMIM:612998""], [""OMIM:612999""], [""OMIM:614302""], [""OMIM:616516""], [""MESH:C567830""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9949209,"[[206, 224]]",inherited disorder,inherited disorder,['MESH:D030342'],9949209.3,"206,224","[[""MESH:D030342""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9949209,"[[346, 360]]",Wilson disease,Wilson disease,['MESH:D006527'],9949209.5,"346,360","[[""MESH:D006527""], [""OMIM:277900""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9949209,"[[362, 364]]",WD,Wilson disease,['MESH:D006527'],9949209.6,"362,364","[[""MESH:D006527""], [""OMIM:277900""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9949209,"[[523, 553]]",non-Indian childhood cirrhosis,non-Indian childhood cirrhosis,['OMIM:215600'],9949209.8,"523,553","[[""MESH:C562580""], [""MESH:C565737""], [""OMIM:604901""], [""MESH:C566123""], [""OMIM:215600""], [""MESH:C566132""], [""MESH:D008105""], [""OMIM:109720""], [""OMIM:614220""], [""OMIM:614221""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9949209,"[[738, 751]]",liver disease,liver disease,['MESH:D008107'],9949209.11,"738,751","[[""MESH:D008107""], [""MESH:D004066""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9949209,"[[777, 779]]",WD,Wilson disease,['MESH:D006527'],9949209.12,"777,779","[[""MESH:D006527""], [""OMIM:277900""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9949209,"[[1147, 1149]]",WD,Wilson disease,['MESH:D006527'],9949209.15,"1147,1149","[[""MESH:D006527""], [""OMIM:277900""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9950360,"[[26, 29]]",APC,adenomatous polyposis coli,['MESH:D011125'],9950360.1,"26,29","[[""MESH:D011125""], [""OMIM:175100""], [""OMIM:616415""], [""OMIM:617100""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9950360,"[[96, 99]]",FAP,familial adenomatous polyposis,['MESH:D011125'],9950360.2,"96,99","[[""MESH:D011125""], [""OMIM:175100""], [""OMIM:616415""], [""OMIM:617100""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9950360,"[[129, 132]]",APC,adenomatous polyposis coli,['MESH:D011125'],9950360.3,"129,132","[[""MESH:D011125""], [""OMIM:175100""], [""OMIM:616415""], [""OMIM:617100""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9950360,"[[155, 172]]",colorectal cancer,colorectal cancer,['MESH:D015179'],9950360.4,"155,172","[[""MESH:D015179""], [""OMIM:114500""], [""OMIM:608812""], [""OMIM:611469""], [""OMIM:612229""], [""OMIM:612230""], [""OMIM:612231""], [""OMIM:612232""], [""OMIM:612589""], [""OMIM:612590""], [""OMIM:612591""], [""OMIM:612592""], [""OMIM:615083""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9950360,"[[225, 242]]",colorectal cancer,colorectal cancer,['MESH:D015179'],9950360.5,"225,242","[[""MESH:D015179""], [""OMIM:114500""], [""OMIM:608812""], [""OMIM:611469""], [""OMIM:612229""], [""OMIM:612230""], [""OMIM:612231""], [""OMIM:612232""], [""OMIM:612589""], [""OMIM:612590""], [""OMIM:612591""], [""OMIM:612592""], [""OMIM:615083""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
